record_id,animal_id,farm_id,species,breed,age,weight,health_status,vaccination_history,medication_history,weather_data,temperature,humidity,precipitation,predicted_health_risk,recommended_action,_fivetran_deleted,_fivetran_synced
db995d18-8570-4636-81f9-c7a74dc7cbe8,ANIMAL_000533,FARM_000020,Goats,Toggenburg,8,196.97,Deceased,Not vaccinated,Previous,Cloudy,23.36,79.66,96.99,0.32,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
2b391359-43d6-432f-a9b6-44d13aff683f,ANIMAL_000537,FARM_000020,Goats,LaMancha,5,113.55,Recovering,Overdue,Current,Cloudy,21.77,17.63,49.04,0.2,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
3d8a2808-8457-4d1d-aae5-fb881c74ce90,ANIMAL_000541,FARM_000020,Goats,Angora,6,155.58,Recovering,Overdue,Previous,Snowy,-9.27,28.51,42.38,0.75,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
35b4e9b4-2aec-405e-95cc-a2245536010e,ANIMAL_000571,FARM_000021,Chickens,Marans,2,3.3,Recovering,Overdue,Previous,Snowy,-1.43,92.79,9.03,0.46,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
883883da-7f06-488f-9f85-98237f702a1e,ANIMAL_000590,FARM_000021,Chickens,Rhode Island Red,10,4.29,Injured,Up-to-date,None,Rainy,16.01,63.8,82.02,0.12,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
3d3168e4-f5fe-4c9a-a6c0-249d78b91a02,ANIMAL_000583,FARM_000021,Chickens,Brahma,3,10.34,Healthy,Not vaccinated,Current,Windy,-19.65,85.17,82.32,0.59,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
17ef28ba-f579-4d9e-9c55-dbca12d590dd,ANIMAL_000568,FARM_000021,Chickens,Plymouth Rock,3,3.14,Deceased,Up-to-date,None,Cloudy,-9.27,48.44,39.3,0.91,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
45df00e6-7eee-4271-8747-3ae07e4b248b,ANIMAL_000557,FARM_000021,Chickens,Sussex,8,10.41,Healthy,Overdue,None,Cloudy,27.46,19.88,23.97,0.3,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
bc03305b-a990-4061-a64a-ae99e230cfa1,ANIMAL_000591,FARM_000021,Chickens,Brahma,1,8.94,Deceased,Overdue,None,Cloudy,-5.32,61.15,82.44,0.14,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
211ebbf1-77d2-41d4-a09c-15971658511a,ANIMAL_000604,FARM_000022,Sheep,Suffolk,10,257.16,Deceased,Up-to-date,None,Snowy,35.22,24.67,13.61,0.98,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
2d6ec629-1b04-4985-9338-2a7dc4535f8d,ANIMAL_000619,FARM_000022,Sheep,Corriedale,7,126.82,Deceased,Up-to-date,None,Windy,2.11,79.8,73.52,0.54,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
42be93be-834c-4cf2-8d28-2ee49e9d8cd7,ANIMAL_000603,FARM_000022,Sheep,Southdown,2,234.27,Recovering,Up-to-date,None,Cloudy,-2.09,73.62,79.1,0.25,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
93a59781-1314-4f65-a561-420ad712e622,ANIMAL_000601,FARM_000022,Sheep,Suffolk,3,294.46,Healthy,Up-to-date,Current,Windy,20.02,27.92,64.16,0.75,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
a9294ab4-4bff-4570-80ea-ccbcc07bee23,ANIMAL_000613,FARM_000022,Sheep,Romney,9,241.52,Deceased,Not vaccinated,Current,Windy,-9.35,4.01,76.32,0.9,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
507b414b-4833-4120-bdae-c8fe4e952480,ANIMAL_000631,FARM_000023,Beef Cattle,Angus,3,2223.07,Sick,Overdue,None,Windy,16.72,47.98,94.81,0.18,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
7f1e8a6f-3652-4b14-83ec-1b60a9609969,ANIMAL_000630,FARM_000023,Beef Cattle,Charolais,4,1844.09,Healthy,Up-to-date,Previous,Sunny,21.75,9.07,22.45,0.36,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
f0f6176e-162a-4e0e-9ada-5ebbeac3f700,ANIMAL_000634,FARM_000023,Beef Cattle,Wagyu,5,2014.03,Healthy,Up-to-date,Current,Snowy,17.74,85.79,62.66,0.01,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
346dd60c-c9be-47a5-ae73-5107827a7233,ANIMAL_000629,FARM_000023,Beef Cattle,Hereford,4,1943.14,Sick,Overdue,Previous,Rainy,11.48,64.76,88.43,0.83,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
9d6a8865-b2d1-4ad6-8f3b-90a93ed0e25f,ANIMAL_000621,FARM_000023,Beef Cattle,Hereford,6,1284.67,Sick,Overdue,Current,Windy,-15.94,45.24,68.75,0.65,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
aeccc866-4025-469e-9207-70b7204ac329,ANIMAL_000644,FARM_000024,Pigs,Landrace,7,599.83,Healthy,Up-to-date,Previous,Windy,39.7,63.34,36.79,0.61,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
3d40f44d-cdd5-4027-88c5-28c0bb7bd596,ANIMAL_000657,FARM_000024,Pigs,Duroc,5,398.91,Injured,Up-to-date,Current,Windy,17.53,88.08,28.8,0.87,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
62f1ca9c-2546-4d5d-b166-8069fa343b48,ANIMAL_000670,FARM_000024,Pigs,Duroc,7,431.66,Recovering,Overdue,None,Windy,-1.53,70.93,61.77,0.23,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
e782c40f-9c41-4bb6-b34f-7ddc7f66546c,ANIMAL_000656,FARM_000024,Pigs,Mangalitsa,10,405.13,Healthy,Not vaccinated,Previous,Snowy,-18.56,8.1,78.21,0.4,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
384b4ed6-8625-45c6-b335-b3ffc25dcab1,ANIMAL_000655,FARM_000024,Pigs,Berkshire,8,304.62,Healthy,Up-to-date,Previous,Snowy,-19.91,78.77,86.19,0.82,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
013d9d4a-c5eb-4965-91c7-c61407a6741f,ANIMAL_000645,FARM_000024,Pigs,Tamworth,3,391.57,Sick,Not vaccinated,None,Windy,1.23,86.04,94.72,0.3,Monitor closely,false,2025-08-25 12:17:22.254000 UTC
e831e603-9aca-489c-9736-95d6d458f4ad,ANIMAL_000652,FARM_000024,Pigs,Yorkshire,7,352.26,Injured,Not vaccinated,None,Cloudy,16.56,94.61,11.85,0.71,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
7aacb17c-4a72-43e2-b013-8e32f0fe4e08,ANIMAL_000691,FARM_000025,Beef Cattle,Texas Longhorn,9,1898.53,Healthy,Overdue,Previous,Sunny,27.04,70.98,96.72,0.36,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
71235eb0-529a-471c-866a-a2ad1831e662,ANIMAL_000695,FARM_000025,Beef Cattle,Angus,4,2323.26,Injured,Up-to-date,None,Sunny,-2.04,62.1,25.37,0.28,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
89803db7-e3de-4d98-93ef-c89c766b8814,ANIMAL_000689,FARM_000025,Beef Cattle,Charolais,5,2283.66,Sick,Not vaccinated,Previous,Windy,12.22,52.67,99.67,0.68,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
60ac0b3d-ea4f-423f-852f-242adf0c68ce,ANIMAL_000696,FARM_000025,Beef Cattle,Wagyu,8,1935.5,Sick,Overdue,Current,Sunny,23.5,79.99,61.97,0.42,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
c7546cac-40ea-4f4f-a59d-d5ab0f1c9f2d,ANIMAL_000685,FARM_000025,Beef Cattle,Texas Longhorn,2,2112.97,Healthy,Overdue,Previous,Windy,18.74,27.71,5.88,0.94,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
0df46bfb-1c7b-445d-a7ab-da402f499acb,ANIMAL_000700,FARM_000025,Beef Cattle,Brahman,1,1324.01,Healthy,Overdue,None,Sunny,21.13,6.56,96.81,0.08,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
4b71b0bf-40af-47fa-be73-c0109ad568ec,ANIMAL_000675,FARM_000025,Beef Cattle,Charolais,4,2166.71,Injured,Overdue,Previous,Windy,0.48,47.85,1.03,0.99,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
6edba0a1-7a78-44f3-8766-93fdfefa1dfa,ANIMAL_000687,FARM_000025,Beef Cattle,Brahman,2,2008.44,Injured,Not vaccinated,None,Sunny,17.63,34.52,23.48,1,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
6e8793fb-7919-4daa-8f06-6fc374fa1cd8,ANIMAL_000681,FARM_000025,Beef Cattle,Wagyu,6,2353.11,Healthy,Up-to-date,None,Rainy,0.28,22.54,70.85,0.94,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
c67e6115-1144-4808-8da1-e2d9afe3c6d0,ANIMAL_000697,FARM_000025,Beef Cattle,Hereford,6,2070.07,Recovering,Overdue,Current,Rainy,-1.07,94.54,30.25,0.45,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
06e03fb6-97aa-401d-a37b-deb15da45b93,ANIMAL_000683,FARM_000025,Beef Cattle,Wagyu,2,1686.83,Healthy,Not vaccinated,Current,Cloudy,34.97,26.74,25.62,0.94,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
6e28f4a0-07d0-4420-9fd6-60b98ee9b07f,ANIMAL_000699,FARM_000025,Beef Cattle,Limousin,7,2179.56,Injured,Overdue,None,Cloudy,-7.5,94.09,37.09,0.19,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
c48be0f9-fe32-4cca-a15c-9116c7aa24e6,ANIMAL_000701,FARM_000025,Beef Cattle,Hereford,7,1990.04,Deceased,Overdue,Current,Windy,27.97,89.19,55.96,0.57,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
c455b29c-3290-43af-aaf3-edf8be21a6a1,ANIMAL_000727,FARM_000026,Beef Cattle,Hereford,3,1374.25,Recovering,Up-to-date,Current,Snowy,26.67,41.17,76.37,0.76,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
e0749872-1874-470f-9647-b815a4044ae9,ANIMAL_000718,FARM_000026,Beef Cattle,Hereford,3,1943.65,Recovering,Up-to-date,None,Rainy,4.83,34.67,28.29,0.11,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
7b702ce3-d032-446a-8c6a-9f5097a0837f,ANIMAL_000726,FARM_000026,Beef Cattle,Simmental,4,2141.3,Sick,Not vaccinated,Current,Windy,27.1,64.47,99.46,0.62,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
345c0e44-b4e9-45d8-a54a-6e1bbda34f71,ANIMAL_000722,FARM_000026,Beef Cattle,Limousin,1,1134.84,Injured,Overdue,Previous,Snowy,37.04,6.29,26.38,0.33,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
ea5d955c-e2fc-4438-9ac0-cbf07e897ec5,ANIMAL_000721,FARM_000026,Beef Cattle,Charolais,10,1149.82,Sick,Overdue,Current,Cloudy,7.11,29.15,76.16,0.05,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
be2e0310-a36f-447b-b10b-56f6150a0e3f,ANIMAL_000703,FARM_000026,Beef Cattle,Angus,6,1708.03,Healthy,Not vaccinated,Current,Cloudy,1.22,8.02,26.03,0.74,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
0040bc67-7b46-4a16-9fb6-91e23bd1d6d2,ANIMAL_000749,FARM_000027,Chickens,Brahma,10,10.72,Sick,Up-to-date,None,Rainy,35.94,28.52,9.36,0.6,Monitor closely,false,2025-08-25 12:17:22.254000 UTC
a66afc97-a14f-4a4b-b7a2-ef73a370ec22,ANIMAL_000739,FARM_000027,Chickens,Plymouth Rock,7,3.84,Deceased,Overdue,None,Rainy,32.31,26,99.52,0.3,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
d0f82845-cf32-44b8-b3b4-ea5c166a7b5e,ANIMAL_000737,FARM_000027,Chickens,Buff Orpington,1,10.72,Healthy,Not vaccinated,Previous,Windy,26.53,78.93,70.6,0.92,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
e130499c-0498-463f-9dbd-eb91837c1799,ANIMAL_000745,FARM_000027,Chickens,Wyandotte,10,7.5,Injured,Not vaccinated,None,Sunny,7.56,45.59,49.3,0.38,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
a05d30ae-642b-49e7-8ba7-59543b9d1b14,ANIMAL_000735,FARM_000027,Chickens,Marans,5,10.63,Healthy,Up-to-date,Previous,Cloudy,23.95,30.41,3.59,0.07,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
bafc9f34-a011-4a08-8095-a042590dc8eb,ANIMAL_000003,FARM_000000,Beef Cattle,Brahman,8,1860.73,Sick,Up-to-date,Previous,Sunny,36.82,46.69,66.64,0.51,No action required,false,2025-08-25 12:17:22.256000 UTC
021d7f31-cb5e-4ade-baf0-a4def8ce5349,ANIMAL_000008,FARM_000000,Beef Cattle,Simmental,6,2364.52,Healthy,Up-to-date,Previous,Rainy,-6.13,57.76,12.65,0.97,No action required,false,2025-08-25 12:17:22.254000 UTC
d42435be-82c2-4bc4-886c-b65eee27dc40,ANIMAL_000004,FARM_000000,Beef Cattle,Simmental,3,1336.79,Sick,Not vaccinated,None,Sunny,8.62,4.61,15.35,0.27,No action required,false,2025-08-25 12:17:22.257000 UTC
714725c3-3f01-4888-9fea-895d7bea301d,ANIMAL_000019,FARM_000000,Beef Cattle,Texas Longhorn,4,1022.74,Sick,Up-to-date,Previous,Snowy,5.33,1.53,92.04,0.39,No action required,false,2025-08-25 12:17:22.256000 UTC
11c55de5-44cf-4d7c-893f-8be69d65395a,ANIMAL_000001,FARM_000000,Beef Cattle,Charolais,10,1201.01,Deceased,Overdue,Current,Sunny,-19.5,59.43,83.93,0.18,No action required,false,2025-08-25 12:17:22.255000 UTC
1d2dfc75-1224-4057-bf50-b0c7529e7ab7,ANIMAL_000002,FARM_000000,Beef Cattle,Brahman,10,1600.93,Healthy,Up-to-date,None,Snowy,35.33,8.71,69.29,0.17,No action required,false,2025-08-25 12:17:22.255000 UTC
2f4e045a-755b-4349-b95e-0f1201e7f557,ANIMAL_000034,FARM_000001,Chickens,Wyandotte,8,8.69,Injured,Not vaccinated,Current,Sunny,-3.67,47.07,57.37,0.32,No action required,false,2025-08-25 12:17:22.255000 UTC
56cf246c-5cdf-406a-8e5d-cbc6e306c593,ANIMAL_000029,FARM_000001,Chickens,Brahma,3,10.32,Injured,Up-to-date,None,Snowy,31.21,7.12,70.55,0.59,No action required,false,2025-08-25 12:17:22.255000 UTC
bc40bce5-2c56-455f-9acc-4fd845eb6b5b,ANIMAL_000052,FARM_000001,Chickens,Brahma,6,10.79,Deceased,Overdue,Current,Rainy,7.82,46.57,22.21,0.85,No action required,false,2025-08-25 12:17:22.256000 UTC
23182b2e-55d4-411f-9870-d44002c39ba6,ANIMAL_000021,FARM_000001,Chickens,Leghorn,1,6.1,Healthy,Overdue,Previous,Cloudy,25.87,51.41,49.94,0.95,No action required,false,2025-08-25 12:17:22.255000 UTC
50c415d2-0c05-4ac6-8329-f986f52996e1,ANIMAL_000044,FARM_000001,Chickens,Wyandotte,5,7.64,Recovering,Not vaccinated,Previous,Cloudy,23.63,61.63,30.81,0.07,No action required,false,2025-08-25 12:17:22.255000 UTC
0a83df07-c951-4344-a013-af8a0bc1988a,ANIMAL_000053,FARM_000001,Chickens,Sussex,8,5.99,Recovering,Up-to-date,Previous,Cloudy,27.49,13.18,93.57,0.16,No action required,false,2025-08-25 12:17:22.255000 UTC
bc77aec7-d68d-4e28-b201-1bf71b745aaa,ANIMAL_000020,FARM_000001,Chickens,Brahma,7,10.1,Recovering,Not vaccinated,None,Cloudy,-5.63,62.29,40.46,0.59,No action required,false,2025-08-25 12:17:22.256000 UTC
bedd359f-4d77-47f3-9b3e-b2c13a5704fc,ANIMAL_000068,FARM_000002,Pigs,Yorkshire,1,440.98,Recovering,Not vaccinated,Current,Windy,26.27,66.52,85.38,0.49,No action required,false,2025-08-25 12:17:22.256000 UTC
bdc73983-6f48-4709-a4c2-c5b8506724a6,ANIMAL_000071,FARM_000002,Pigs,Yorkshire,1,328.48,Healthy,Overdue,Previous,Cloudy,-17.99,45.33,28.47,0.56,No action required,false,2025-08-25 12:17:22.256000 UTC
c23802ca-4101-464b-80f2-3404263d7759,ANIMAL_000063,FARM_000002,Pigs,Berkshire,2,569.72,Healthy,Up-to-date,Current,Sunny,29.04,86.11,60.51,0.68,No action required,false,2025-08-25 12:17:22.256000 UTC
094a5b5f-f137-43f2-97e9-9cae1af9d723,ANIMAL_000073,FARM_000002,Pigs,Chester White,6,464.37,Healthy,Up-to-date,Previous,Sunny,26.26,47.53,97.75,0.76,No action required,false,2025-08-25 12:17:22.255000 UTC
f20eac7d-8e71-451d-b269-d2c8c4b16bc0,ANIMAL_000057,FARM_000002,Pigs,Hampshire,2,497.32,Recovering,Overdue,Previous,Sunny,-16.64,45.56,44.55,0.65,No action required,false,2025-08-25 12:17:22.257000 UTC
fe24cbb3-2aa6-4028-9b7e-628039d3d9ea,ANIMAL_000061,FARM_000002,Pigs,Hampshire,2,398.48,Sick,Up-to-date,Previous,Sunny,-8.47,23.17,19.45,0.81,No action required,false,2025-08-25 12:17:22.257000 UTC
30def98e-8540-463e-ab5a-e4fd4998b793,ANIMAL_000075,FARM_000002,Pigs,Landrace,7,441.05,Recovering,Up-to-date,Previous,Snowy,38.93,46.12,8.76,0.61,No action required,false,2025-08-25 12:17:22.255000 UTC
40af65a6-8789-4f32-acb3-96e42bb1e644,ANIMAL_000086,FARM_000003,Beef Cattle,Limousin,7,1105.06,Deceased,Overdue,None,Snowy,-8.08,53.27,58.72,0.52,No action required,false,2025-08-25 12:17:22.255000 UTC
9e4f4acc-77ff-443d-82c4-720b3db257c9,ANIMAL_000118,FARM_000004,Goats,Angora,6,122.48,Recovering,Overdue,Previous,Sunny,25.4,66.02,65.38,0.45,No action required,false,2025-08-25 12:17:22.256000 UTC
c9141db3-5c50-42cd-9619-c2912984b64a,ANIMAL_000108,FARM_000004,Goats,Nubian,5,115.72,Recovering,Not vaccinated,Previous,Sunny,39.82,55.51,83.46,0.5,No action required,false,2025-08-25 12:17:22.256000 UTC
2540dec1-9e88-4fc2-9bfa-09bd86d341c2,ANIMAL_000113,FARM_000004,Goats,Angora,8,129.87,Injured,Up-to-date,None,Cloudy,27.49,10.87,0.24,0.39,No action required,false,2025-08-25 12:17:22.255000 UTC
06a00528-1980-49aa-a560-972218220bc1,ANIMAL_000128,FARM_000005,Dairy Cattle,Holstein,10,1052.67,Deceased,Overdue,Current,Snowy,-2.32,39,74.56,0.87,No action required,false,2025-08-25 12:17:22.255000 UTC
1c9580f8-00ab-4265-b4c9-53ac7463bd86,ANIMAL_000125,FARM_000005,Dairy Cattle,Dutch Belted,1,1271.23,Injured,Overdue,Current,Snowy,33.92,14.67,27.72,0.19,No action required,false,2025-08-25 12:17:22.255000 UTC
db29b699-da56-4148-99f5-a11d80acba32,ANIMAL_000147,FARM_000006,Pigs,Yorkshire,2,421.61,Injured,Overdue,Current,Sunny,-18.88,54.89,91.21,0.13,No action required,false,2025-08-25 12:17:22.257000 UTC
4bfc45ff-8840-42c3-afa9-50e09583b14d,ANIMAL_000167,FARM_000006,Pigs,Hampshire,3,455.92,Deceased,Overdue,None,Rainy,-7.88,15.43,1.29,0.96,No action required,false,2025-08-25 12:17:22.255000 UTC
55da62fc-4733-4bf9-8587-064ddebf3636,ANIMAL_000145,FARM_000006,Pigs,Mangalitsa,6,516.15,Sick,Up-to-date,Current,Rainy,2.74,29.42,27.27,0.39,No action required,false,2025-08-25 12:17:22.255000 UTC
da7990ee-30f9-4792-a565-4456b0b580e9,ANIMAL_000156,FARM_000006,Pigs,Tamworth,9,410.28,Recovering,Up-to-date,Previous,Snowy,9.85,39.43,75.26,0.44,No action required,false,2025-08-25 12:17:22.257000 UTC
55ce45a3-b399-4495-8069-f76815bcfeb1,ANIMAL_000166,FARM_000006,Pigs,Mangalitsa,2,512.11,Sick,Not vaccinated,None,Rainy,32.41,84,82.33,0.7,No action required,false,2025-08-25 12:17:22.255000 UTC
a28bc2ad-1ff1-462e-8d1d-6404aa446484,ANIMAL_000152,FARM_000006,Pigs,Tamworth,4,234.49,Sick,Up-to-date,Current,Cloudy,19.5,86.12,51.39,0.86,No action required,false,2025-08-25 12:17:22.256000 UTC
2148d342-9509-4d02-a163-49a90eb5a1c7,ANIMAL_000154,FARM_000006,Pigs,Mangalitsa,9,599.84,Injured,Overdue,Current,Cloudy,3.25,23.52,18.32,0.65,No action required,false,2025-08-25 12:17:22.255000 UTC
d3eeb5ba-2cbc-4680-92ad-91d400b12a2d,ANIMAL_000153,FARM_000006,Pigs,Mangalitsa,3,323.72,Recovering,Up-to-date,None,Windy,12.34,86.57,76.64,0.21,No action required,false,2025-08-25 12:17:22.257000 UTC
948361c9-0b1b-4251-bd4c-6dc26ef455f0,ANIMAL_000148,FARM_000006,Pigs,Yorkshire,5,347.56,Deceased,Overdue,None,Cloudy,31.41,5.31,35.6,0.01,No action required,false,2025-08-25 12:17:22.256000 UTC
4a8f9b53-71a2-4cb4-83b6-b5b44f3ea985,ANIMAL_000161,FARM_000006,Pigs,Tamworth,8,456.94,Injured,Up-to-date,Previous,Sunny,-13.37,66.25,30.11,0.46,No action required,false,2025-08-25 12:17:22.255000 UTC
bbb89627-428f-477f-af72-42ed541b71ce,ANIMAL_000163,FARM_000006,Pigs,Mangalitsa,6,472.04,Injured,Not vaccinated,Current,Windy,-16,18.82,68.83,0.02,No action required,false,2025-08-25 12:17:22.256000 UTC
35754ae8-8192-4b2d-ad0e-aae704d1fbba,ANIMAL_000139,FARM_000006,Pigs,Tamworth,2,455.08,Recovering,Overdue,Current,Cloudy,-10.7,34.43,16.28,0.49,No action required,false,2025-08-25 12:17:22.255000 UTC
7a780eb5-6344-46c6-bef5-9ad7bc3647d5,ANIMAL_000142,FARM_000006,Pigs,Mangalitsa,8,248.54,Injured,Not vaccinated,Previous,Snowy,2.03,98.64,87.83,0.36,No action required,false,2025-08-25 12:17:22.256000 UTC
a9a56fbc-8017-4af2-9b85-edd6cf79eaad,ANIMAL_000179,FARM_000007,Dairy Cattle,Jersey,6,1564.54,Sick,Overdue,Current,Sunny,35.81,41.59,83.14,0.85,No action required,false,2025-08-25 12:17:22.256000 UTC
b251cf72-6b1d-43d4-8310-843b43c5ba77,ANIMAL_000182,FARM_000007,Dairy Cattle,Jersey,7,1150.36,Injured,Up-to-date,None,Rainy,33.39,60.44,55.11,0.55,No action required,false,2025-08-25 12:17:22.256000 UTC
456dc962-2bf8-4a2a-b543-3bac16aff06e,ANIMAL_000181,FARM_000007,Dairy Cattle,Jersey,10,1507.56,Sick,Up-to-date,Current,Rainy,9.48,78.89,53.21,0.6,No action required,false,2025-08-25 12:17:22.255000 UTC
f7ef66c7-7aea-489f-bbba-40db5ab10641,ANIMAL_000175,FARM_000007,Dairy Cattle,Holstein,5,1098.79,Injured,Overdue,Previous,Windy,-4.64,43.67,22.11,0.01,No action required,false,2025-08-25 12:17:22.257000 UTC
d9cf8ac7-3367-46a7-b7e7-4dc0d4edf9eb,ANIMAL_000190,FARM_000007,Dairy Cattle,Milking Shorthorn,6,1564.96,Deceased,Up-to-date,Current,Snowy,22.51,60.46,31.16,0.49,No action required,false,2025-08-25 12:17:22.257000 UTC
f77841c3-4c29-4374-b59a-702e53f6d361,ANIMAL_000193,FARM_000007,Dairy Cattle,Milking Shorthorn,2,1432.38,Deceased,Not vaccinated,Previous,Rainy,-17.56,23.67,88.97,0.42,No action required,false,2025-08-25 12:17:22.257000 UTC
5195a9fd-8403-4a15-9d2d-417d061b5dc2,ANIMAL_000183,FARM_000007,Dairy Cattle,Brown Swiss,6,1381.03,Sick,Overdue,None,Snowy,-15.2,42.57,75.63,0.29,No action required,false,2025-08-25 12:17:22.255000 UTC
307eca3e-6e99-45b4-ac0f-44d1f051a4ca,ANIMAL_000184,FARM_000007,Dairy Cattle,Dutch Belted,2,1330.5,Recovering,Up-to-date,None,Snowy,28.06,17.98,11.4,0.49,No action required,false,2025-08-25 12:17:22.255000 UTC
b7d61493-bffe-43c9-9d73-87060500c077,ANIMAL_000187,FARM_000007,Dairy Cattle,Holstein,1,1320.09,Recovering,Overdue,Current,Windy,36.29,45,81.88,0.61,No action required,false,2025-08-25 12:17:22.256000 UTC
901dffb5-ba06-420b-a634-52cadc1db454,ANIMAL_000185,FARM_000007,Dairy Cattle,Jersey,4,1075.1,Recovering,Overdue,Current,Snowy,-16.36,50.94,46.05,0.49,No action required,false,2025-08-25 12:17:22.256000 UTC
df56f533-9285-450f-9db4-752848e584c1,ANIMAL_000225,FARM_000008,Pigs,Berkshire,8,252.31,Recovering,Overdue,None,Windy,2.3,46.92,90.12,0.28,No action required,false,2025-08-25 12:17:22.257000 UTC
1ee54b0d-8d1a-4911-b99f-d3586ef23eca,ANIMAL_000223,FARM_000008,Pigs,Duroc,4,544.31,Injured,Overdue,Current,Windy,39.49,46.89,92.01,0.84,No action required,false,2025-08-25 12:17:22.255000 UTC
94316608-a623-4b56-a29d-1938ec399b18,ANIMAL_000227,FARM_000008,Pigs,Landrace,6,424.66,Deceased,Up-to-date,Previous,Snowy,5.84,42.1,35.15,0.67,No action required,false,2025-08-25 12:17:22.256000 UTC
f97ed770-83c7-4826-88d2-26bd824a836c,ANIMAL_000222,FARM_000008,Pigs,Duroc,6,493.68,Recovering,Not vaccinated,None,Sunny,-1.09,77.85,78.24,0.8,No action required,false,2025-08-25 12:17:22.257000 UTC
0d66002d-ea5d-4e2f-b215-a2609fe4cbab,ANIMAL_000231,FARM_000008,Pigs,Mangalitsa,6,299.17,Recovering,Up-to-date,Current,Cloudy,-7.16,3.53,94.88,0.1,No action required,false,2025-08-25 12:17:22.255000 UTC
7a97ce2c-274c-4e80-a09e-95074fd4e197,ANIMAL_000264,FARM_000009,Pigs,Hampshire,2,346.37,Injured,Up-to-date,Previous,Cloudy,35.07,8.44,13.59,0.11,No action required,false,2025-08-25 12:17:22.256000 UTC
97fb1175-67f2-43fd-bd03-a452f84dbecf,ANIMAL_000239,FARM_000009,Pigs,Chester White,4,330.97,Injured,Up-to-date,Previous,Sunny,38.98,5.16,57.81,0.36,No action required,false,2025-08-25 12:17:22.256000 UTC
8e928bda-0039-4d16-8a00-e937e9b4abbf,ANIMAL_000233,FARM_000009,Pigs,Yorkshire,7,316.08,Injured,Not vaccinated,Current,Cloudy,35.57,74.94,16.06,0.99,No action required,false,2025-08-25 12:17:22.256000 UTC
4aab9cfa-132e-4904-9e7a-a0515ece872e,ANIMAL_000269,FARM_000009,Pigs,Yorkshire,4,229.41,Recovering,Not vaccinated,Current,Rainy,29.54,99.36,32.81,0.82,No action required,false,2025-08-25 12:17:22.255000 UTC
2f75d346-4a90-4005-aa31-c29a454115fe,ANIMAL_000242,FARM_000009,Pigs,Hampshire,1,505.25,Sick,Up-to-date,Current,Sunny,39.6,62.43,19.15,0.89,No action required,false,2025-08-25 12:17:22.255000 UTC
b93bf2aa-8dc1-4507-9d78-2b8f8f0a012b,ANIMAL_000250,FARM_000009,Pigs,Chester White,4,586.67,Injured,Up-to-date,Previous,Sunny,-3.44,85.79,70.78,0.34,No action required,false,2025-08-25 12:17:22.256000 UTC
1d502c3e-81a0-41fe-a47b-f1bb5753b463,ANIMAL_000255,FARM_000009,Pigs,Berkshire,3,552.94,Healthy,Not vaccinated,Current,Snowy,-17.74,15.11,18.08,0.15,No action required,false,2025-08-25 12:17:22.255000 UTC
